u_id,log_id,sp_id,sp_shop_id,order_id,status,date,address,payer_id,pay_id,pay_amount,refer_id,coupon,amount
CUST00202,LOGI0008,P00637,SHOP0030,ORD00913,completed,2025-03-08,"8578 Ryan Dale Apt. 850, South Morgan, RI 76306",CUST00202,PAY00202,273,,DISC10,3
CUST00179,LOGI0010,P00901,SHOP0059,ORD00914,refunded,2025-04-23,"PSC 4541, Box 6984, APO AP 35235",CUST00179,PAY00179,182,,WELCOME5,3
CUST00949,LOGI0019,P00261,SHOP0172,ORD00915,refunded,2025-04-07,"9094 Sabrina Radial Apt. 497, Lisaport, VI 29526",CUST00949,PAY00949,351,,WELCOME5,2
CUST00409,LOGI0003,P00824,SHOP0210,ORD00916,cancelled,2025-04-06,"4850 Smith Plains, Stevensfurt, NE 10762",CUST00409,PAY00409,22,,DISC10,3
CUST00797,LOGI0009,P00199,SHOP0144,ORD00917,refunded,2025-02-07,"PSC 3113, Box 0779, APO AE 31945",CUST00797,PAY00797,381,AFF00277,,1
CUST00621,LOGI0016,P00959,SHOP0427,ORD00918,cancelled,2025-05-07,"Unit 0856 Box 6378, DPO AP 40101",CUST00621,PAY00621,65,,DISC10,5
CUST00417,LOGI0027,P00186,SHOP0121,ORD00919,completed,2025-02-19,"42332 Danielle Port, Acostafurt, KY 26201",CUST00417,PAY00417,264,AFF00115,DISC10,4
CUST00150,LOGI0022,P00133,SHOP0216,ORD00920,cancelled,2025-01-27,"6356 Allen Pass Suite 760, Arianaville, WI 39519",CUST00150,PAY00150,375,,,4
CUST00262,LOGI0012,P00759,SHOP0366,ORD00921,cancelled,2025-01-04,"986 Denise Club Suite 178, Duranbury, VT 84690",CUST00262,PAY00262,410,,WELCOME5,3
CUST00575,LOGI0005,P00777,SHOP0437,ORD00922,completed,2025-05-05,"USNV Rocha, FPO AP 81232",CUST00575,PAY00575,408,AFF00141,,5
CUST00416,LOGI0043,P00534,SHOP0286,ORD00923,refunded,2025-01-25,"98866 Case Drive, Lake Teresa, SC 94468",CUST00416,PAY00416,494,,WELCOME5,4
CUST00166,LOGI0006,P00344,SHOP0274,ORD00924,cancelled,2025-03-07,"PSC 4662, Box 0507, APO AP 58069",CUST00166,PAY00166,35,AFF00175,,5
CUST00895,LOGI0038,P00639,SHOP0053,ORD00925,carted,2025-02-23,"2004 Chambers Cove, Barbaraside, PW 75201",CUST00895,PAY00895,471,,,2
CUST00748,LOGI0042,P00809,SHOP0145,ORD00926,completed,2025-03-03,"Unit 4797 Box 1509, DPO AP 48070",CUST00748,PAY00748,411,,WELCOME5,4
CUST00116,LOGI0017,P00774,SHOP0319,ORD00927,completed,2025-02-21,"587 Dennis Springs, North Michaelburgh, HI 41753",CUST00116,PAY00116,124,,,2
CUST00977,LOGI0045,P00558,SHOP0402,ORD00928,refunded,2025-05-10,"783 Fernando Valleys, Ashleytown, AK 40766",CUST00977,PAY00977,186,,,4
CUST00870,LOGI0040,P00389,SHOP0082,ORD00929,completed,2025-04-21,"USCGC Cole, FPO AE 73891",CUST00870,PAY00870,288,,DISC10,5
CUST00521,LOGI0009,P00434,SHOP0456,ORD00930,cancelled,2025-04-08,"2099 Sherri Islands, West Steven, DE 10502",CUST00521,PAY00521,368,,,3
CUST00421,LOGI0023,P00542,SHOP0238,ORD00931,carted,2025-04-28,"305 Anthony Center, Wilsonview, KY 22461",CUST00421,PAY00421,293,,DISC10,4
CUST00467,LOGI0034,P00494,SHOP0497,ORD00932,carted,2025-03-24,"Unit 2575 Box 4674, DPO AP 91732",CUST00467,PAY00467,189,,DISC10,2
CUST00217,LOGI0039,P00986,SHOP0094,ORD00933,completed,2025-01-09,"24097 Young Knolls Apt. 533, Anthonyfurt, NJ 34651",CUST00217,PAY00217,360,,WELCOME5,4
CUST00593,LOGI0004,P00480,SHOP0429,ORD00934,refunded,2025-01-01,"4413 Joseph Canyon, New Frankberg, PW 34630",CUST00593,PAY00593,321,,,4
CUST00212,LOGI0042,P00253,SHOP0425,ORD00935,carted,2025-03-13,"4381 Williams Cove Apt. 111, New Benjamin, VI 10575",CUST00212,PAY00212,466,AFF00096,WELCOME5,2
CUST00543,LOGI0039,P00538,SHOP0373,ORD00936,cancelled,2025-04-09,"50159 Wilkinson Streets Suite 035, West Michaelchester, FM 43888",CUST00543,PAY00543,483,,DISC10,5
CUST00904,LOGI0023,P00992,SHOP0134,ORD00937,completed,2025-04-12,"5978 Luke Loop Apt. 835, Port Johnside, FM 75970",CUST00904,PAY00904,98,,,4
CUST00831,LOGI0019,P00876,SHOP0043,ORD00938,carted,2025-05-06,"9066 Michele Lodge Apt. 385, South Nicholas, SD 51121",CUST00831,PAY00831,10,,,4
CUST00522,LOGI0009,P00506,SHOP0201,ORD00939,cancelled,2025-02-08,"512 Melton Club Suite 066, Gillespiestad, UT 42514",CUST00522,PAY00522,220,,WELCOME5,5
CUST00490,LOGI0031,P00233,SHOP0048,ORD00940,carted,2025-05-10,"802 Peggy Well, Burkeville, MA 93923",CUST00490,PAY00490,279,,,1
CUST00552,LOGI0007,P00318,SHOP0150,ORD00941,carted,2025-01-13,"PSC 0894, Box 2695, APO AP 08763",CUST00552,PAY00552,68,,DISC10,5
CUST00607,LOGI0039,P00889,SHOP0466,ORD00942,refunded,2025-04-09,"183 David Place, Christineton, NM 99059",CUST00607,PAY00607,344,,WELCOME5,3
CUST00251,LOGI0020,P00393,SHOP0336,ORD00943,cancelled,2025-04-13,"20311 Tina Prairie Apt. 268, South Jacob, KY 72761",CUST00251,PAY00251,449,,,5
CUST00537,LOGI0031,P00467,SHOP0305,ORD00944,refunded,2025-02-27,"164 Emma Shores Apt. 587, Bellchester, CT 82479",CUST00537,PAY00537,66,,,5
CUST00877,LOGI0018,P00758,SHOP0043,ORD00945,completed,2025-02-27,"839 Felicia Glen Apt. 241, Kingshire, MP 60001",CUST00877,PAY00877,492,,DISC10,1
CUST00025,LOGI0044,P00080,SHOP0445,ORD00946,cancelled,2025-03-03,"05077 James Harbor, North Julieton, OR 74544",CUST00025,PAY00025,221,,DISC10,2
CUST00753,LOGI0010,P00395,SHOP0489,ORD00947,cancelled,2025-04-06,"Unit 2636 Box 7229, DPO AP 69032",CUST00753,PAY00753,194,AFF00208,WELCOME5,4
CUST00929,LOGI0005,P00311,SHOP0302,ORD00948,refunded,2025-02-05,"921 Willis Common Suite 743, Poncehaven, HI 89519",CUST00929,PAY00929,86,,WELCOME5,2
CUST00962,LOGI0018,P00480,SHOP0399,ORD00949,refunded,2025-04-02,"8043 Dawn Shore Apt. 323, North Lucasstad, NE 22157",CUST00962,PAY00962,341,AFF00241,,4
CUST00652,LOGI0031,P00638,SHOP0331,ORD00950,carted,2025-04-04,"849 Rodney Greens, Russoberg, UT 54841",CUST00652,PAY00652,223,,,1
CUST00290,LOGI0049,P00033,SHOP0167,ORD00951,cancelled,2025-04-17,"67022 Nina Forks Suite 551, Jordanview, CT 61315",CUST00290,PAY00290,445,,WELCOME5,4
CUST00152,LOGI0030,P00086,SHOP0494,ORD00952,completed,2025-02-15,"148 Tracy Lakes Suite 640, Mariamouth, RI 87102",CUST00152,PAY00152,294,AFF00164,DISC10,2
CUST00990,LOGI0019,P00590,SHOP0363,ORD00953,cancelled,2025-04-09,"95647 Miguel Landing Apt. 371, Lake Thomasmouth, CO 03461",CUST00990,PAY00990,458,,,1
CUST00147,LOGI0045,P00160,SHOP0349,ORD00954,refunded,2025-01-19,"80394 Tiffany Well Apt. 918, Jenkinsborough, ME 06678",CUST00147,PAY00147,310,,DISC10,3
CUST00107,LOGI0012,P00418,SHOP0162,ORD00955,refunded,2025-01-02,"7324 Morrison Isle, Lake Michelleton, VA 99629",CUST00107,PAY00107,406,,,1
CUST00646,LOGI0049,P00745,SHOP0300,ORD00956,carted,2025-03-31,"PSC 6234, Box 2204, APO AE 98800",CUST00646,PAY00646,398,AFF00039,WELCOME5,5
CUST00284,LOGI0040,P00981,SHOP0215,ORD00957,refunded,2025-03-09,"32274 Jay Expressway, Lake Kellychester, WI 37452",CUST00284,PAY00284,240,,WELCOME5,1
CUST00136,LOGI0014,P00998,SHOP0308,ORD00958,completed,2025-04-10,"7807 Wesley Road, New Jermaine, WA 06267",CUST00136,PAY00136,236,,,2
CUST00521,LOGI0027,P00373,SHOP0077,ORD00959,completed,2025-02-11,"2099 Sherri Islands, West Steven, DE 10502",CUST00521,PAY00521,439,,,3
CUST00760,LOGI0040,P00178,SHOP0065,ORD00960,completed,2025-02-19,"1187 Murphy Points, Smithmouth, NE 75009",CUST00760,PAY00760,489,,,4
CUST00309,LOGI0013,P00834,SHOP0454,ORD00961,carted,2025-03-27,"821 Courtney Mission, Santanatown, OK 42237",CUST00309,PAY00309,49,,DISC10,4
CUST00933,LOGI0001,P00303,SHOP0161,ORD00962,carted,2025-03-08,"82709 Walter Drive, Gloriaton, OR 78213",CUST00933,PAY00933,199,,DISC10,5
CUST00501,LOGI0036,P00277,SHOP0402,ORD00963,cancelled,2025-03-03,"4658 Allen Valley Suite 799, Robinside, MT 51270",CUST00501,PAY00501,196,,,5
CUST00825,LOGI0011,P00981,SHOP0210,ORD00964,cancelled,2025-02-05,"3582 Daniel Shoal Suite 201, Port Zacharyland, VT 78923",CUST00825,PAY00825,438,AFF00257,DISC10,1
CUST00541,LOGI0021,P00857,SHOP0344,ORD00965,completed,2025-04-05,"658 Audrey Square Apt. 276, Lake Lanceville, MS 15062",CUST00541,PAY00541,19,,,5
CUST00416,LOGI0042,P00747,SHOP0009,ORD00966,completed,2025-04-15,"98866 Case Drive, Lake Teresa, SC 94468",CUST00416,PAY00416,392,,,3
CUST00641,LOGI0002,P00083,SHOP0406,ORD00967,carted,2025-04-15,"8066 Joy Harbor Suite 611, Quinnshire, ND 31736",CUST00641,PAY00641,461,,,5
CUST00621,LOGI0043,P00466,SHOP0110,ORD00968,carted,2025-04-11,"Unit 0856 Box 6378, DPO AP 40101",CUST00621,PAY00621,423,,WELCOME5,4
CUST00796,LOGI0038,P00384,SHOP0422,ORD00969,completed,2025-02-03,"341 Cooper Corners Suite 137, Donaldfort, VA 06640",CUST00796,PAY00796,356,,,3
CUST00087,LOGI0021,P00777,SHOP0427,ORD00970,refunded,2025-01-08,"89784 Eileen Alley, South Shellyborough, GU 12478",CUST00087,PAY00087,231,,WELCOME5,3
CUST00335,LOGI0031,P00382,SHOP0165,ORD00971,carted,2025-01-02,"4691 Jonathan Park, West Joyland, MS 66127",CUST00335,PAY00335,221,AFF00182,,1
CUST00908,LOGI0046,P00665,SHOP0169,ORD00972,carted,2025-05-07,"22749 Michael Flat Apt. 022, Codyland, VT 36412",CUST00908,PAY00908,77,,,2
CUST00362,LOGI0026,P00228,SHOP0384,ORD00973,carted,2025-01-21,"881 Judy Field, Carlmouth, MI 65909",CUST00362,PAY00362,381,,WELCOME5,1
CUST00434,LOGI0011,P00706,SHOP0254,ORD00974,cancelled,2025-04-10,"22767 Woodard Loop, West Jessica, MP 06209",CUST00434,PAY00434,92,AFF00070,DISC10,2
CUST00831,LOGI0023,P00123,SHOP0345,ORD00975,cancelled,2025-02-15,"9066 Michele Lodge Apt. 385, South Nicholas, SD 51121",CUST00831,PAY00831,252,,DISC10,3
CUST00907,LOGI0026,P00951,SHOP0077,ORD00976,cancelled,2025-02-22,"107 Richard Divide, Carsonmouth, VI 50331",CUST00907,PAY00907,478,,WELCOME5,2
CUST00663,LOGI0015,P00102,SHOP0043,ORD00977,refunded,2025-01-23,"USS Harper, FPO AE 20127",CUST00663,PAY00663,29,,WELCOME5,4
CUST00210,LOGI0027,P00560,SHOP0224,ORD00978,completed,2025-03-01,"764 Miguel Junctions Suite 723, Port Karahaven, KY 18738",CUST00210,PAY00210,494,AFF00052,WELCOME5,1
CUST00127,LOGI0010,P00502,SHOP0028,ORD00979,completed,2025-02-18,"13890 Daniel Highway, Jonathanborough, IN 04244",CUST00127,PAY00127,449,,WELCOME5,2
CUST00027,LOGI0049,P00817,SHOP0318,ORD00980,cancelled,2025-01-23,"078 Martha Mission Suite 566, North Meganberg, KY 53674",CUST00027,PAY00027,61,,DISC10,2
CUST00461,LOGI0034,P00164,SHOP0259,ORD00981,cancelled,2025-02-14,"9179 Kimberly Island Apt. 292, Carrollbury, DE 97491",CUST00461,PAY00461,444,,WELCOME5,2
CUST00698,LOGI0043,P00844,SHOP0263,ORD00982,completed,2025-02-12,"25938 Jeffery Motorway, Lake Nicholasburgh, MO 88033",CUST00698,PAY00698,339,,DISC10,4
CUST00295,LOGI0009,P00055,SHOP0198,ORD00983,carted,2025-03-04,"60497 Angela Drive Apt. 689, Pamelaton, RI 81141",CUST00295,PAY00295,211,,DISC10,2
CUST00292,LOGI0001,P00393,SHOP0336,ORD00984,refunded,2025-04-24,"91060 Michael Course Suite 184, Lake Stephanie, AR 53883",CUST00292,PAY00292,100,,DISC10,3
CUST00786,LOGI0015,P00715,SHOP0403,ORD00985,cancelled,2025-05-10,"6594 Eric Square, East Hannahchester, WV 04187",CUST00786,PAY00786,444,,WELCOME5,2
CUST00183,LOGI0039,P00980,SHOP0373,ORD00986,cancelled,2025-01-04,"Unit 7016 Box 4591, DPO AA 13689",CUST00183,PAY00183,430,,DISC10,1
CUST00238,LOGI0016,P00411,SHOP0036,ORD00987,cancelled,2025-02-12,"2068 Frances Forest Suite 536, Port Brendaland, KS 66517",CUST00238,PAY00238,334,,DISC10,5
CUST00484,LOGI0012,P00464,SHOP0037,ORD00988,refunded,2025-02-24,"881 Valerie River, Mackenzieshire, OR 19314",CUST00484,PAY00484,401,AFF00246,,3
CUST00296,LOGI0007,P00740,SHOP0439,ORD00989,carted,2025-03-14,"51456 Berry Via Suite 784, Port Judithland, CO 95179",CUST00296,PAY00296,389,,WELCOME5,2
CUST00504,LOGI0018,P00531,SHOP0138,ORD00990,refunded,2025-02-05,"137 Angela Centers, North Christianhaven, NH 80783",CUST00504,PAY00504,475,,DISC10,2
CUST00401,LOGI0017,P00629,SHOP0041,ORD00991,cancelled,2025-04-02,"219 Amanda Lakes Suite 603, New Alexandra, AS 05998",CUST00401,PAY00401,237,AFF00106,DISC10,5
CUST00524,LOGI0010,P00777,SHOP0273,ORD00992,refunded,2025-04-25,"2454 Jennifer Circle, East Sherriton, NJ 58343",CUST00524,PAY00524,117,,WELCOME5,5
CUST00369,LOGI0034,P00896,SHOP0491,ORD00993,completed,2025-01-31,"Unit 3507 Box 5325, DPO AA 01588",CUST00369,PAY00369,459,,DISC10,4
CUST00922,LOGI0030,P00261,SHOP0172,ORD00994,refunded,2025-04-18,"82967 Elizabeth Hollow Suite 813, West Nicoleview, WA 39428",CUST00922,PAY00922,209,,DISC10,4
CUST00829,LOGI0005,P00193,SHOP0279,ORD00995,refunded,2025-03-02,"Unit 5932 Box 7615, DPO AA 61920",CUST00829,PAY00829,467,AFF00224,WELCOME5,4
CUST00573,LOGI0009,P00473,SHOP0472,ORD00996,completed,2025-04-20,"447 Toni Tunnel Apt. 212, Torresmouth, NV 17717",CUST00573,PAY00573,320,AFF00013,WELCOME5,4
CUST00282,LOGI0013,P00953,SHOP0453,ORD00997,refunded,2025-04-15,"8803 Wiggins Trail Suite 367, Ruizberg, GU 65134",CUST00282,PAY00282,222,,DISC10,4
CUST00022,LOGI0025,P00939,SHOP0029,ORD00998,carted,2025-01-11,"021 Jill Tunnel, Tammyfurt, IL 24695",CUST00022,PAY00022,424,,WELCOME5,2
CUST00880,LOGI0013,P00344,SHOP0414,ORD00999,cancelled,2025-04-22,"PSC 2290, Box 1013, APO AE 80394",CUST00880,PAY00880,460,,DISC10,3
CUST00187,LOGI0044,P00544,SHOP0389,ORD01000,refunded,2025-01-28,"61804 Teresa Lock Suite 390, Brightborough, TN 48798",CUST00187,PAY00187,322,,WELCOME5,5
CUST00486,LOGI0017,P00765,SHOP0368,ORD01001,completed,2025-03-30,"456 Harrison Expressway Suite 392, Barnettview, MS 73720",CUST00486,PAY00486,484,,,5
CUST00115,LOGI0006,P00542,SHOP0373,ORD01002,cancelled,2025-03-22,"6287 Meyer Road, Morganborough, NH 58791",CUST00115,PAY00115,309,AFF00025,WELCOME5,5
CUST00088,LOGI0007,P00121,SHOP0239,ORD01003,completed,2025-01-19,"85063 Megan Harbors, Hillville, AK 49565",CUST00088,PAY00088,288,AFF00054,,5
CUST00601,LOGI0041,P00632,SHOP0001,ORD01004,completed,2025-02-02,"29708 Joshua Underpass, Lake Colleenfort, RI 86195",CUST00601,PAY00601,260,AFF00187,DISC10,2
CUST00111,LOGI0014,P00059,SHOP0429,ORD01005,refunded,2025-02-08,"520 Harris View Apt. 516, North Lisaland, UT 83626",CUST00111,PAY00111,135,,WELCOME5,3
CUST00812,LOGI0003,P00919,SHOP0329,ORD01006,cancelled,2025-02-28,"7632 Powers Ridge, Lake Yvonne, CA 85735",CUST00812,PAY00812,470,AFF00100,WELCOME5,2
CUST00864,LOGI0047,P00872,SHOP0181,ORD01007,cancelled,2025-02-27,"98197 Phillips Loop, Paulstad, UT 31186",CUST00864,PAY00864,49,,,5
CUST00394,LOGI0027,P00369,SHOP0443,ORD01008,carted,2025-01-24,"4438 Sandoval Plaza Apt. 670, East Amandashire, SD 03928",CUST00394,PAY00394,103,,WELCOME5,1
CUST00999,LOGI0016,P00946,SHOP0310,ORD01009,cancelled,2025-04-23,"74680 White Trail, Wrightbury, AR 02520",CUST00999,PAY00999,334,,WELCOME5,3
CUST00676,LOGI0033,P00759,SHOP0366,ORD01010,cancelled,2025-03-09,"4918 Moreno Estate Suite 487, South Jeffrey, NY 32372",CUST00676,PAY00676,122,,DISC10,2
CUST00490,LOGI0021,P00121,SHOP0203,ORD01011,completed,2025-02-22,"802 Peggy Well, Burkeville, MA 93923",CUST00490,PAY00490,52,,WELCOME5,1
CUST00529,LOGI0001,P00020,SHOP0317,ORD01012,refunded,2025-05-06,"2389 Tyler Stravenue, Bradleyshire, HI 62083",CUST00529,PAY00529,243,,DISC10,3
CUST00184,LOGI0010,P00515,SHOP0021,ORD01013,refunded,2025-01-12,"06614 Scott Circles, Millerberg, RI 69545",CUST00184,PAY00184,201,AFF00086,DISC10,3
CUST00167,LOGI0030,P00957,SHOP0402,ORD01014,carted,2025-03-07,"394 Martinez Glen, Port Rebeccafurt, GA 25850",CUST00167,PAY00167,478,,,4
CUST00285,LOGI0023,P00407,SHOP0204,ORD01015,refunded,2025-03-01,"75779 Chavez Street Apt. 961, South Scott, PR 56972",CUST00285,PAY00285,475,,DISC10,5
CUST00028,LOGI0045,P00422,SHOP0137,ORD01016,cancelled,2025-03-06,"538 Gonzalez Squares Suite 387, Lake Garrettberg, NV 22991",CUST00028,PAY00028,332,,DISC10,4
CUST00749,LOGI0019,P00710,SHOP0274,ORD01017,completed,2025-04-21,"87502 Hoffman Squares, West Jerry, MH 75081",CUST00749,PAY00749,254,,,2
CUST00060,LOGI0003,P00036,SHOP0308,ORD01018,carted,2025-05-06,"55790 Huynh Expressway Apt. 888, West Daniel, MS 68524",CUST00060,PAY00060,17,,,5
CUST00227,LOGI0007,P00571,SHOP0011,ORD01019,refunded,2025-03-25,"58216 Nixon Throughway, Martinville, OH 46865",CUST00227,PAY00227,365,AFF00112,DISC10,4
CUST00025,LOGI0001,P00822,SHOP0009,ORD01020,cancelled,2025-01-27,"05077 James Harbor, North Julieton, OR 74544",CUST00025,PAY00025,424,,,3
CUST00202,LOGI0028,P00982,SHOP0378,ORD01021,cancelled,2025-02-01,"8578 Ryan Dale Apt. 850, South Morgan, RI 76306",CUST00202,PAY00202,341,AFF00145,DISC10,2
CUST00633,LOGI0026,P00602,SHOP0280,ORD01022,completed,2025-04-29,"USCGC Johnson, FPO AE 45326",CUST00633,PAY00633,338,,WELCOME5,5
CUST00021,LOGI0000,P00079,SHOP0094,ORD01023,carted,2025-03-29,"6262 Michael Loaf Apt. 639, Jamesbury, HI 17418",CUST00021,PAY00021,474,,WELCOME5,5
CUST00636,LOGI0001,P00656,SHOP0400,ORD01024,refunded,2025-03-23,"27275 Baldwin Course, East Ian, HI 71679",CUST00636,PAY00636,153,,DISC10,1
CUST00064,LOGI0049,P00943,SHOP0048,ORD01025,completed,2025-01-27,"5382 Lisa Shoals Suite 046, Port Cody, NJ 16148",CUST00064,PAY00064,311,,,2
CUST00541,LOGI0016,P00024,SHOP0492,ORD01026,refunded,2025-05-05,"658 Audrey Square Apt. 276, Lake Lanceville, MS 15062",CUST00541,PAY00541,30,,DISC10,5
CUST00568,LOGI0037,P00424,SHOP0366,ORD01027,completed,2025-02-25,"28424 Williams Crest Apt. 563, Kathleenburgh, SD 38760",CUST00568,PAY00568,381,,DISC10,1
CUST00057,LOGI0027,P00790,SHOP0191,ORD01028,completed,2025-05-06,"692 Cindy Mill Apt. 433, West Michael, GU 07556",CUST00057,PAY00057,152,,,4
CUST00141,LOGI0021,P00812,SHOP0363,ORD01029,refunded,2025-04-17,"59073 Christina Park, Lake Beth, DC 98389",CUST00141,PAY00141,90,,,3
CUST00356,LOGI0015,P00396,SHOP0388,ORD01030,cancelled,2025-04-20,"6062 Melissa Knolls, Robertschester, ND 37454",CUST00356,PAY00356,299,,WELCOME5,2
CUST00957,LOGI0049,P00564,SHOP0134,ORD01031,cancelled,2025-01-28,"35494 Monica Stream, Hollowayville, OK 28214",CUST00957,PAY00957,253,,,4
CUST00969,LOGI0045,P00247,SHOP0232,ORD01032,carted,2025-04-15,"282 Cristina Hill, South Marilyn, DE 07590",CUST00969,PAY00969,159,,WELCOME5,3
CUST00711,LOGI0000,P00190,SHOP0422,ORD01033,cancelled,2025-04-30,"162 Brittany Radial Suite 348, North Jeffrey, MA 25416",CUST00711,PAY00711,32,,DISC10,3
CUST00133,LOGI0001,P00010,SHOP0457,ORD01034,completed,2025-03-23,"99466 Lucas Cliffs Suite 550, Crosston, MS 95017",CUST00133,PAY00133,167,,WELCOME5,2
CUST00086,LOGI0003,P00726,SHOP0306,ORD01035,refunded,2025-04-24,"6939 Mario Courts Apt. 050, East Jerryland, AL 72295",CUST00086,PAY00086,19,,WELCOME5,4
CUST00310,LOGI0022,P00305,SHOP0344,ORD01036,completed,2025-05-06,"785 Heidi Brooks, Lefurt, RI 70534",CUST00310,PAY00310,173,AFF00157,,2
CUST00225,LOGI0012,P00068,SHOP0117,ORD01037,refunded,2025-03-03,"3292 Joel Isle Suite 710, South Nathanstad, IA 04746",CUST00225,PAY00225,88,,WELCOME5,3
CUST00576,LOGI0038,P00834,SHOP0376,ORD01038,cancelled,2025-02-25,"PSC 1075, Box 7039, APO AP 87675",CUST00576,PAY00576,232,,DISC10,4
CUST00440,LOGI0008,P00684,SHOP0219,ORD01039,carted,2025-04-21,"143 Jacobs River, Katherinehaven, IA 11937",CUST00440,PAY00440,152,,WELCOME5,5
CUST00727,LOGI0046,P00402,SHOP0033,ORD01040,refunded,2025-02-12,"93408 Parker Brook, West Rebecca, MN 30830",CUST00727,PAY00727,181,,DISC10,3
CUST00238,LOGI0040,P00742,SHOP0098,ORD01041,cancelled,2025-01-03,"2068 Frances Forest Suite 536, Port Brendaland, KS 66517",CUST00238,PAY00238,17,,WELCOME5,5
CUST00812,LOGI0005,P00261,SHOP0063,ORD01042,refunded,2025-05-05,"7632 Powers Ridge, Lake Yvonne, CA 85735",CUST00812,PAY00812,56,,DISC10,1
CUST00165,LOGI0007,P00214,SHOP0191,ORD01043,cancelled,2025-01-28,"375 Davies Fort Apt. 114, Williamsstad, GA 70581",CUST00165,PAY00165,452,,WELCOME5,1
CUST00622,LOGI0035,P00393,SHOP0399,ORD01044,completed,2025-01-09,"427 Christopher Dam, Sarahmouth, WA 39790",CUST00622,PAY00622,373,AFF00068,,3
CUST00154,LOGI0036,P00391,SHOP0234,ORD01045,completed,2025-03-02,"68076 Jennifer Shore, Aaronberg, IA 52037",CUST00154,PAY00154,497,,DISC10,1
CUST00164,LOGI0026,P00203,SHOP0299,ORD01046,completed,2025-04-09,"7380 Lucas Track Apt. 440, New Bradley, WA 02987",CUST00164,PAY00164,369,AFF00013,WELCOME5,1
CUST00786,LOGI0020,P00403,SHOP0312,ORD01047,cancelled,2025-02-23,"6594 Eric Square, East Hannahchester, WV 04187",CUST00786,PAY00786,100,,DISC10,1
CUST00391,LOGI0020,P00293,SHOP0440,ORD01048,cancelled,2025-02-01,"592 Arnold Wall, Christineborough, KS 85353",CUST00391,PAY00391,457,,,5
CUST00298,LOGI0039,P00095,SHOP0414,ORD01049,completed,2025-03-29,"87237 Davis Throughway Suite 113, Brockhaven, NC 21199",CUST00298,PAY00298,391,AFF00205,,3
CUST00957,LOGI0042,P00950,SHOP0288,ORD01050,refunded,2025-03-17,"35494 Monica Stream, Hollowayville, OK 28214",CUST00957,PAY00957,432,,DISC10,3
CUST00827,LOGI0005,P00741,SHOP0059,ORD01051,refunded,2025-03-14,"02127 Ashley Tunnel, New Mark, PR 23556",CUST00827,PAY00827,440,,,4
CUST00188,LOGI0034,P00598,SHOP0073,ORD01052,completed,2025-02-12,"693 Johnson Burgs, Jenniferhaven, DE 82429",CUST00188,PAY00188,455,,WELCOME5,3
CUST00144,LOGI0049,P00296,SHOP0336,ORD01053,carted,2025-04-13,"759 Clark Route, South Nicole, MN 99848",CUST00144,PAY00144,190,,DISC10,5
CUST00693,LOGI0033,P00286,SHOP0275,ORD01054,completed,2025-03-31,"PSC 3302, Box 3412, APO AE 42017",CUST00693,PAY00693,135,,,1
CUST00764,LOGI0044,P00195,SHOP0259,ORD01055,carted,2025-03-11,"42925 Yvonne Lake, Hallchester, NV 13781",CUST00764,PAY00764,234,,WELCOME5,5
CUST00891,LOGI0001,P00416,SHOP0107,ORD01056,refunded,2025-01-07,"582 Karen Circle, Hallview, AZ 66538",CUST00891,PAY00891,483,,DISC10,3
CUST00149,LOGI0010,P00861,SHOP0475,ORD01057,carted,2025-04-27,"42015 Michael Island Suite 554, West Michaelbury, KY 49873",CUST00149,PAY00149,177,,DISC10,3
CUST00674,LOGI0018,P00446,SHOP0493,ORD01058,refunded,2025-01-03,"187 Fields Oval, South Jillshire, MT 72181",CUST00674,PAY00674,127,,WELCOME5,4
CUST00846,LOGI0005,P00967,SHOP0238,ORD01059,refunded,2025-04-06,"270 Mario Run, Newmanstad, PR 83383",CUST00846,PAY00846,22,,WELCOME5,5
CUST00714,LOGI0021,P00158,SHOP0051,ORD01060,carted,2025-01-23,"30198 Rojas Locks Suite 373, West Andreahaven, ME 38445",CUST00714,PAY00714,13,AFF00190,,2
CUST00726,LOGI0018,P00047,SHOP0358,ORD01061,cancelled,2025-02-24,"830 Jones River, Kellystad, VA 70680",CUST00726,PAY00726,29,,DISC10,2
CUST00494,LOGI0005,P00025,SHOP0431,ORD01062,carted,2025-03-31,"042 Lisa Trace, Bakerchester, GU 41294",CUST00494,PAY00494,90,,,1
CUST00065,LOGI0038,P00198,SHOP0187,ORD01063,completed,2025-04-01,"Unit 5985 Box 0559, DPO AE 37530",CUST00065,PAY00065,300,,WELCOME5,5
CUST00952,LOGI0039,P00999,SHOP0221,ORD01064,cancelled,2025-05-10,"7518 Ryan Glens, Marissatown, GA 17627",CUST00952,PAY00952,449,,,3
CUST00920,LOGI0039,P00170,SHOP0401,ORD01065,completed,2025-03-12,"39096 Nicholas Trace, Sherylport, ID 73894",CUST00920,PAY00920,157,,WELCOME5,1
CUST00607,LOGI0012,P00395,SHOP0476,ORD01066,refunded,2025-05-02,"183 David Place, Christineton, NM 99059",CUST00607,PAY00607,153,AFF00237,DISC10,3
CUST00902,LOGI0002,P00978,SHOP0303,ORD01067,refunded,2025-04-23,"52478 Carter Throughway, Shannonburgh, ND 35674",CUST00902,PAY00902,166,,,2
